"WellReadingID","WellDeviceID","DateTime","CH4","CO2","O2","Ini Pressure","Adj Pressure","GasTemp","RefStaticPress","N2","AdjGasTemp"
"816658","76","11/18/2008 11:28:29","63.099998474121","34.5","0.20000000298023","NULL","-0.10000000149012","84","-0.10000000149012","NULL","84"
"816659","73","11/18/2008 11:34:21","60","36.400001525879","0","NULL","0","93","0","NULL","93"
"816660","74","11/18/2008 11:38:14","42.29999923706","33.400001525879","0","NULL","-0.20000000298023","84","-0.10000000149012","NULL","83"
"816661","12","11/18/2008 11:44:03","16.10000038147","23.39999961853","0","NULL","-0.10000000149012","58","-0.10000000149012","NULL","84"
"816662","13","11/18/2008 11:48:57","18.10000038147","24.60000038147","0.10000000149012","NULL","-0.10000000149012","84","-0.10000000149012","NULL","85"
"816663","14","11/18/2008 11:52:36","13","22.5","0.10000000149012","NULL","-0.30000001192093","84","-0.20000000298023","NULL","84"
"816664","5","11/18/2008 11:56:30","42","34.20000076294","0.10000000149012","NULL","-0.10000000149012","93","-0.10000000149012","NULL","93"
"816665","63","11/18/2008 12:01:26","47.5","34.70000076294","0","NULL","-0.10000000149012","86","0","NULL","86"
"816666","64","11/18/2008 12:06:49","50.099998474121","34.70000076294","0","NULL","-0.10000000149012","83","-0.10000000149012","NULL","83"
"816667","15","11/18/2008 12:57:06","21.5","25.89999961853","0.30000001192093","NULL","-0.10000000149012","82","-0.10000000149012","NULL","82"
"816668","16","11/18/2008 13:05:18","17","24.89999961853","0.10000000149012","NULL","-0.30000001192093","87","-0.30000001192093","NULL","87"
"816669","17","11/18/2008 13:11:31","20.299999237061","25.299999237061","0.20000000298023","NULL","-0.40000000596046","82","-0.40000000596046","NULL","82"
"816670","18","11/18/2008 13:15:13","15.800000190735","25.200000762939","0.10000000149012","NULL","-0.40000000596046","90","-0.30000001192093","NULL","90"
"816671","21","11/18/2008 13:18:35","41.5","32.20000076294","0.10000000149012","NULL","-0.60000002384186","80","-0.69999998807907","NULL","80"
"816672","19","11/18/2008 13:22:45","8","21.200000762939","0.20000000298023","NULL","-1.1000000238419","89","-1.2000000476837","NULL","88"
"816673","22","11/18/2008 13:26:03","36.099998474121","31.39999961853","0.10000000149012","NULL","-0.69999998807907","83","-0.69999998807907","NULL","83"
"816674","20","11/18/2008 13:30:03","14.10000038147","23","0.40000000596046","NULL","-0.60000002384186","86","-0.69999998807907","NULL","85"
"816675","23","11/18/2008 13:33:25","22.89999961853","27","0","NULL","-0.30000001192093","83","-0.30000001192093","NULL","84"
"816676","25","11/18/2008 13:36:55","37.70000076294","30.5","0","NULL","0","88","-0.10000000149012","NULL","88"
"816677","28","11/18/2008 13:40:38","28.5","29.39999961853","0","NULL","-0.10000000149012","81","-0.10000000149012","NULL","81"
"816678","31","11/18/2008 13:44:10","24.39999961853","28.89999961853","0","NULL","-0.10000000149012","100","-0.10000000149012","NULL","100"
"816679","32","11/18/2008 13:48:19","34.900001525879","33.79999923706","0.10000000149012","NULL","-0.10000000149012","83","-0.10000000149012","NULL","83"
"816680","34","11/18/2008 13:52:08","29.89999961853","31.700000762939","0","NULL","-0.10000000149012","82","-0.10000000149012","NULL","82"
"816681","33","11/18/2008 13:55:45","49.29999923706","37.900001525879","0","NULL","-0.10000000149012","81","-0.10000000149012","NULL","81"
"816682","30","11/18/2008 13:59:24","48.099998474121","37.70000076294","0","NULL","-0.40000000596046","82","-0.40000000596046","NULL","83"
"816683","27","11/18/2008 14:03:18","50.79999923706","37","0.10000000149012","NULL","-0.10000000149012","92","-0.10000000149012","NULL","91"
"816684","4","11/18/2008 14:07:08","56.79999923706","34.599998474121","0","NULL","-0.80000001192093","83","-0.80000001192093","NULL","83"
"816685","24","11/18/2008 14:10:21","55","35.79999923706","0","NULL","-0.10000000149012","88","0","NULL","88"
"816686","42","11/18/2008 14:14:40","43.900001525879","33","0","NULL","-0.5","76","-0.60000002384186","NULL","76"
"817446","91","11/19/2008 9:48:01","59.70000076294","37","0","NULL","0","77","0","NULL","77"
"817447","53","11/19/2008 9:56:52","38.5","32.29999923706","0.20000000298023","NULL","-0.60000002384186","82","-0.5","NULL","82"
"817448","43","11/19/2008 10:00:51","40.900001525879","32.29999923706","0.5","NULL","-0.60000002384186","86","-0.60000002384186","NULL","86"
"817449","44","11/19/2008 10:05:09","57","33.599998474121","0.10000000149012","NULL","-0.80000001192093","86","-0.80000001192093","NULL","86"
"817450","41","11/19/2008 10:09:27","60.400001525879","36.70000076294","0","NULL","-0.60000002384186","80","-0.60000002384186","NULL","80"
"817451","40","11/19/2008 10:13:13","62.099998474121","32.70000076294","0.40000000596046","NULL","-0.5","80","-0.60000002384186","NULL","80"
"817452","29","11/19/2008 10:20:52","58","37.599998474121","0.10000000149012","NULL","-0.5","83","-0.60000002384186","NULL","83"
"817453","35","11/19/2008 10:24:20","46.599998474121","34.599998474121","0.20000000298023","NULL","-0.40000000596046","80","-0.40000000596046","NULL","80"
"817454","36","11/19/2008 10:27:44","44.900001525879","36.20000076294","0.40000000596046","NULL","-0.30000001192093","83","-0.30000001192093","NULL","83"
"817455","37","11/19/2008 10:33:53","48.70000076294","34.70000076294","0.20000000298023","NULL","-0.30000001192093","80","-0.30000001192093","NULL","80"
"817456","38","11/19/2008 10:37:22","51.79999923706","36.20000076294","0.10000000149012","NULL","-0.30000001192093","120","-0.30000001192093","NULL","125"
"817457","47","11/19/2008 10:40:58","42.900001525879","33","0","NULL","-0.20000000298023","78","-0.20000000298023","NULL","78"
"817458","55","11/19/2008 10:44:45","54.900001525879","35.900001525879","0","NULL","-0.20000000298023","51","-0.20000000298023","NULL","80"
"817459","46","11/19/2008 10:48:50","54.29999923706","36.099998474121","0","NULL","-0.20000000298023","80","-0.20000000298023","NULL","80"
"817460","45","11/19/2008 10:52:26","58.70000076294","38.79999923706","0","NULL","-0.20000000298023","79","-0.20000000298023","NULL","79"
"817461","39","11/19/2008 10:56:18","60.099998474121","39","0.10000000149012","NULL","-0.30000001192093","82","-0.30000001192093","NULL","82"
"817462","1","11/19/2008 11:00:22","58.599998474121","36.400001525879","0.40000000596046","NULL","-0.69999998807907","84","-0.60000002384186","NULL","84"
"817463","51","11/19/2008 11:05:35","57.70000076294","37.900001525879","0.20000000298023","NULL","-0.40000000596046","80","-0.40000000596046","NULL","80"
"817464","55","11/19/2008 11:09:12","58.79999923706","38.5","0.10000000149012","NULL","-0.40000000596046","79","-0.40000000596046","NULL","79"
"817465","61","11/19/2008 11:13:06","63","35.400001525879","0.10000000149012","NULL","-0.30000001192093","90","-0.40000000596046","NULL","89"
"817466","72","11/19/2008 11:18:52","58.900001525879","36.099998474121","0.10000000149012","NULL","-0.10000000149012","87","-0.20000000298023","NULL","87"
"817467","77","11/19/2008 11:24:18","60.29999923706","34.900001525879","0.10000000149012","NULL","0","85","0","NULL","85"
"817468","73","11/19/2008 11:28:13","60.900001525879","34.20000076294","0.10000000149012","NULL","-0.10000000149012","92","-0.10000000149012","NULL","92"
"817469","3","11/19/2008 11:32:08","56.900001525879","36.20000076294","0","NULL","0","81","-0.10000000149012","NULL","81"
"817470","3","11/19/2008 11:35:37","57.900001525879","36.79999923706","0","NULL","-0.10000000149012","81","-0.20000000298023","NULL","81"
"817471","62","11/19/2008 11:39:46","55.599998474121","36.099998474121","0.10000000149012","NULL","-0.20000000298023","81","-0.20000000298023","NULL","81"
"817472","54","11/19/2008 11:43:46","55.599998474121","35.70000076294","0","NULL","-0.20000000298023","84","-0.20000000298023","NULL","84"
"817473","52","11/19/2008 11:48:07","51.70000076294","32.599998474121","0","NULL","-0.5","86","-0.5","NULL","86"
"817474","50","11/19/2008 11:58:17","60.70000076294","38.70000076294","0.10000000149012","NULL","0","85","0","NULL","85"
"817475","56","11/19/2008 12:02:47","61.29999923706","37.79999923706","0.10000000149012","NULL","0","84","0","NULL","84"
"817476","25","11/19/2008 12:48:13","36.79999923706","29.5","0.30000001192093","NULL","-0.10000000149012","87","-0.20000000298023","NULL","87"
"817477","26","11/19/2008 12:56:28","60.599998474121","34.5","0","NULL","0","83","-0.10000000149012","NULL","83"
"817478","65","11/19/2008 13:05:43","60","36.20000076294","0.10000000149012","NULL","-0.30000001192093","87","-0.40000000596046","NULL","87"
"817479","70","11/19/2008 13:11:57","56.70000076294","36.5","0","NULL","0.10000000149012","87","0.10000000149012","NULL","88"
"817480","48","11/19/2008 13:20:45","36.599998474121","29.700000762939","0","NULL","0","2","-0.10000000149012","NULL","0"
"817481","48","11/19/2008 13:23:56","36.79999923706","30.200000762939","0","NULL","-0.10000000149012","88","0","NULL","89"
"817482","2","11/19/2008 13:31:35","44.5","34.29999923706","0","NULL","0","89","0","NULL","89"
"817874","91","11/20/2008 8:16:09","61.20000076294","38.5","0","NULL","-0.10000000149012","70","-0.10000000149012","NULL","70"
"817875","96","11/20/2008 8:20:43","59.599998474121","38.5","0","NULL","-0.10000000149012","70","-0.10000000149012","NULL","70"
"817876","96","11/20/2008 8:20:54","59.599998474121","38.5","0","NULL","0","70","-0.10000000149012","NULL","32765"
"817877","93","11/20/2008 8:24:14","60","38.400001525879","0","NULL","-0.10000000149012","71","-0.10000000149012","NULL","71"
"817878","92","11/20/2008 8:27:38","60.099998474121","38.400001525879","0","NULL","-0.10000000149012","71","-0.10000000149012","NULL","71"
"817879","90","11/20/2008 8:34:03","60","38.20000076294","0","NULL","-0.10000000149012","82","-0.10000000149012","NULL","82"
"817880","89","11/20/2008 8:40:58","43.5","30.700000762939","4.8000001907349","NULL","-0.10000000149012","70","-0.20000000298023","NULL","69"
"817881","88","11/20/2008 8:44:15","59.400001525879","40.5","0","NULL","-0.10000000149012","78","-0.10000000149012","NULL","78"
"817882","96","11/20/2008 8:48:50","59.900001525879","38.20000076294","0","NULL","-0.10000000149012","72","0","NULL","72"
"817883","83","11/20/2008 8:56:06","60.099998474121","39.70000076294","0.10000000149012","NULL","-0.69999998807907","78","-0.60000002384186","NULL","78"
"817884","77","11/20/2008 9:00:25","61.29999923706","37","0.30000001192093","NULL","-0.69999998807907","83","-0.69999998807907","NULL","83"
"817885","71","11/20/2008 9:05:57","61.400001525879","38.29999923706","0.20000000298023","NULL","-0.69999998807907","75","-0.80000001192093","NULL","75"
"817886","78","11/20/2008 9:10:00","54.5","35.400001525879","0.10000000149012","NULL","-0.69999998807907","89","-0.69999998807907","NULL","90"
"817887","82","11/20/2008 9:14:09","59.20000076294","38.79999923706","0.40000000596046","NULL","-0.60000002384186","77","-0.60000002384186","NULL","77"
"817888","81","11/20/2008 9:17:44","43.400001525879","35","0","NULL","-0.69999998807907","78","-0.60000002384186","NULL","78"
"817889","80","11/20/2008 9:21:59","28.299999237061","30.60000038147","1","NULL","-0.69999998807907","87","-0.69999998807907","NULL","87"
"817890","79","11/20/2008 9:25:51","28.89999961853","28.799999237061","0.30000001192093","NULL","-0.69999998807907","80","-0.69999998807907","NULL","80"
"817891","70","11/20/2008 9:29:39","56.900001525879","36.79999923706","0.20000000298023","NULL","-0.69999998807907","86","-0.80000001192093","NULL","86"
"817892","69","11/20/2008 9:37:07","31.60000038147","29","0","NULL","-0.80000001192093","80","-0.69999998807907","NULL","79"
"817893","68","11/20/2008 9:41:55","34.29999923706","30.39999961853","0.20000000298023","NULL","-0.69999998807907","76","-0.69999998807907","NULL","75"
"817894","67","11/20/2008 9:45:18","57.79999923706","37.400001525879","0.20000000298023","NULL","-0.69999998807907","80","-0.69999998807907","NULL","80"
"817895","59","11/20/2008 9:49:27","49.599998474121","30.5","0.10000000149012","NULL","-0.69999998807907","79","-0.69999998807907","NULL","79"
"817896","58","11/20/2008 9:52:43","38.70000076294","34.29999923706","0","NULL","-0.60000002384186","78","-0.60000002384186","NULL","78"
"817897","2","11/20/2008 9:56:49","39.400001525879","32.400001525879","0.80000001192093","NULL","-0.60000002384186","84","-0.60000002384186","NULL","84"
"817898","57","11/20/2008 10:00:23","56.599998474121","38.599998474121","0.10000000149012","NULL","-0.69999998807907","81","-0.69999998807907","NULL","81"
"817899","48","11/20/2008 10:05:13","28.60000038147","29.5","0","NULL","-0.69999998807907","83","-0.69999998807907","NULL","83"
"817900","49","11/20/2008 10:09:23","57.29999923706","38","0.10000000149012","NULL","-0.69999998807907","89","-0.69999998807907","NULL","90"
"817901","50","11/20/2008 10:14:05","59.599998474121","39.79999923706","0.5","NULL","-0.60000002384186","82","-0.60000002384186","NULL","82"
"817902","56","11/20/2008 10:17:27","60","38.099998474121","0.69999998807907","NULL","-0.69999998807907","82","-0.60000002384186","NULL","82"
"817903","60","11/20/2008 10:21:25","61.79999923706","38","0.10000000149012","NULL","-0.60000002384186","82","-0.5","NULL","82"
"817904","66","11/20/2008 10:25:06","63.400001525879","36.5","0","NULL","-0.5","87","-0.60000002384186","NULL","87"
"817905","26","11/20/2008 10:45:02","61.900001525879","35.400001525879","0.10000000149012","NULL","0","79","-0.20000000298023","NULL","79"
"817906","26","11/20/2008 10:51:15","61.5","35.29999923706","0.30000001192093","NULL","-0.80000001192093","79","-0.60000002384186","NULL","79"
"817907","89","11/20/2008 11:05:14","58.099998474121","39.29999923706","0.5","NULL","0","82","0","NULL","82"
"825859","17","12/8/2008 13:50:20","47.599998474121","32.20000076294","0.30000001192093","NULL","0","77","0","NULL","77"
"825860","18","12/8/2008 13:55:13","40.400001525879","32","0.10000000149012","NULL","0","82","0","NULL","82"
"825861","20","12/8/2008 14:00:13","52.20000076294","35.5","0.20000000298023","NULL","-0.60000002384186","79","-0.60000002384186","NULL","79"
"825862","23","12/8/2008 14:04:30","42.79999923706","32.599998474121","1.1000000238419","NULL","0","77","0","NULL","77"
"825863","22","12/8/2008 14:11:04","36.900001525879","29","3.0999999046326","NULL","0","77","0","NULL","77"
"825864","19","12/8/2008 14:14:57","38.79999923706","27.60000038147","4.1999998092651","NULL","0","83","0","NULL","83"
"825865","7","12/9/2008 8:02:34","19.39999961853","22.700000762939","2","NULL","0","75","0","NULL","32765"
"825866","7","12/9/2008 8:07:01","19.700000762939","22.200000762939","2","NULL","-1.3999999761581","75","-1.3999999761581","NULL","75"
"825867","6","12/9/2008 8:17:57","18.5","23.60000038147","2","NULL","-1.5","79","-1.5","NULL","79"
"825868","95","12/9/2008 8:25:03","0","0","21.700000762939","NULL","0","1","0","NULL","1"
"825869","95","12/9/2008 8:48:24","39.20000076294","27.89999961853","0.10000000149012","NULL","-1.3999999761581","77","-1.2999999523163","NULL","77"
"825870","94","12/9/2008 8:52:13","28.200000762939","26","0.60000002384186","NULL","-1.3999999761581","79","-1.3999999761581","NULL","79"
"825871","93","12/9/2008 8:55:42","61.599998474121","38.29999923706","0","NULL","-0.40000000596046","71","-0.40000000596046","NULL","71"
"825872","92","12/9/2008 8:59:07","49.099998474121","31.799999237061","1.5","NULL","-0.40000000596046","73","-0.40000000596046","NULL","73"
"825873","90","12/9/2008 9:02:50","61.400001525879","37.70000076294","0.10000000149012","NULL","-0.40000000596046","66","-0.40000000596046","NULL","66"
"825874","89","12/9/2008 9:07:22","48.900001525879","33.400001525879","3.7000000476837","NULL","-0.40000000596046","65","-0.40000000596046","NULL","66"
"825875","88","12/9/2008 9:10:43","48.900001525879","32.400001525879","3.9000000953674","NULL","-0.5","66","-0.40000000596046","NULL","66"
"825876","91","12/9/2008 9:14:16","55.900001525879","35.20000076294","0.69999998807907","NULL","-0.20000000298023","66","-0.20000000298023","NULL","66"
"825877","77","12/9/2008 9:17:48","63.29999923706","34.29999923706","0.10000000149012","NULL","-1.1000000238419","76","-1.1000000238419","NULL","76"
