"index","Time (s)","Vibration (mm/s)","Temperature (Celsius)","Current (Amps)","Ambient Temp (Celsius)","Humidity (%)","Operating Hours","Load Level","Duty Cycle","Equipment Age (Years)","Failure Label"
"946","4730","0.67252905123002","57.240700906177","4.2305684063243","18.788424681487","69.933483743351","2703.0114971665","0.54074914560192","2","7.86588973323","Normal"
"947","4735","4.7514439363905","52.48123079018","4.0640485587142","24.514551657074","49.968801923374","1870.7676826984","0.51305462945622","5","1.5810216079899","Warning"
"948","4740","1.1786876477742","56.704077284762","4.704699513285","16.19217444","48.871869379776","3301.9992625459","0.72819818836196","2","6.5814686982875","Normal"
"949","4745","0.68839751549297","64.314429080962","4.6030771598438","16.700450503959","40.855220322216","4275.0000564683","0.92078232438605","5","6.3992296048709","Normal"
"950","4750","1.0470901441117","58.998705914383","5.5151654179723","27.504798820881","77.773183117554","2326.5252646329","1.1636650428814","3","7.9423315552453","Normal"
"951","4755","3.7642571985801","52.440618289312","4.6183831003803","23.777642756114","58.085944179875","9570.2614769719","0.54378188369408","1","4.8808996304922","Warning"
"952","4760","1.0442084554784","52.028667189596","5.3462693791283","22.861461207821","60.442636172786","538.03237586745","0.77252579404892","2","4.2651947726627","Normal"
"953","4765","0.54038180316814","50.396727378806","4.7178450337146","23.330748036895","40.482940073101","2492.5832169875","0.73712687412076","2","3.0836516133883","Normal"
"954","4770","2.7836539437383","65.972825086064","5.7228427047488","26.227998116138","69.541613090526","6067.7836410032","1.1352471753053","4","6.1648531516297","Warning"
"955","4775","4.0483045798457","57.38033828192","4.3710779207075","18.690884752515","58.184279941149","7855.1302235603","0.94531452194133","5","8.666493138623","Warning"
"956","4780","2.0576757347045","61.564719306816","5.5464527405118","18.82921855773","73.529866649066","981.84990694266","1.0166257544943","2","2.3978540633222","Normal"
"957","4785","3.8473718449996","55.3457318944","5.8039927309605","22.016104124535","69.318978337974","3906.9059859839","1.163340801295","5","9.0760881004426","Warning"
"958","4790","2.6756057410154","58.36483892196","5.3113946177152","28.77136025491","50.110035451009","3319.0709935186","0.7053446982833","3","9.1294773603789","Normal"
"959","4795","2.1424241398495","58.88782216197","5.5948556868094","15.559964975303","79.9658318999","9467.8646722423","0.78525652562015","2","8.5329289625554","Normal"
"960","4800","2.6844689770152","57.037221689943","4.7914239870287","18.168995499724","61.302977710504","6242.5757080251","0.71169014520345","1","4.9293377062128","Normal"
"961","4805","3.6124827503345","61.550430119401","5.6055113670473","22.566359664032","67.145456123259","3647.482405157","1.1266940309763","4","7.3846045809393","Warning"
"962","4810","4.007149018954","66.386340148608","5.4417381615944","28.137261774013","41.73904813481","7105.3077239739","0.66560579647248","4","6.8274208703632","Warning"
"963","4815","1.4502395469632","62.397433787022","5.7936477497821","24.377058028623","55.249466993236","5307.6108694657","0.6533551647169","5","9.2279960745799","Normal"
"964","4820","4.7859224259311","64.566187956601","4.7961255536298","29.186115209185","65.691906957094","6015.9262044307","0.97777324369366","3","6.4138941103992","Warning"
"965","4825","0.57728081830936","58.735002196697","4.725187329701","26.075499635951","54.029631689238","857.81621868581","0.70802926433524","2","3.1025782339591","Normal"
"966","4830","2.6443471264295","67.689761933406","5.7269014816009","29.59024048187","72.493597341702","8708.9029307626","0.81444023859986","2","9.1871245794023","Warning"
"967","4835","3.6469135177263","61.420245636447","4.0365700705524","17.867030777786","46.189243108865","3626.0916524649","0.87861943136247","3","6.576586655093","Warning"
"968","4840","4.5677872192397","62.140608557608","5.0158045477994","16.001093310608","62.220031092578","9534.585175981","0.69956379317799","3","3.2280975191394","Warning"
"969","4845","1.6907746722821","51.140915175854","4.9687087034179","22.050781381361","63.81248926299","952.64881183994","0.84395578594132","1","8.3052444655029","Normal"
"970","4850","1.0045865690159","57.168515410241","5.5000041879672","15.11539456501","55.697872765011","5658.6250613779","0.7390166668515","3","9.1417688738033","Normal"
"971","4855","2.3049625897488","54.844320864236","5.614651981464","20.395972007672","44.992435016647","535.01600639682","0.98585260036752","4","6.4066339139473","Normal"
"972","4860","0.70623728532864","55.890127520912","4.4979647394092","27.347048654619","68.456736304032","5635.0325056286","0.92301552840743","5","4.8709177759711","Normal"
"973","4865","4.6620942312572","55.28990829411","4.0234467225539","23.048454825381","50.940769992555","9740.865993885","0.60384486564519","3","9.0601860466617","Warning"
"974","4870","4.4972414050371","69.414524020214","4.6385065469016","17.874856168898","66.365999028754","3529.3615492641","0.95633581909671","5","9.6796748049131","Warning"
"975","4875","4.3431767420161","65.632390316054","4.9160656470594","24.906907766857","46.928333233681","2862.92227161","0.67034711455049","5","5.9765587768998","Warning"
"976","4880","3.2324733472061","60.619533905899","5.5094480559489","28.694085383239","48.204006626518","4345.9827507366","0.54049912174315","1","3.3470762031328","Warning"
"977","4885","3.3682993929625","69.35321370345","5.7810590201174","27.212954306734","65.135534498812","3337.3926481814","1.055768240882","2","8.9054381095351","Warning"
"978","4890","1.330907801647","60.05578186623","5.7108654091178","25.713540109175","41.390798709751","3752.2265168918","0.92231837987226","2","2.4232731382769","Normal"
"979","4895","0.86234462977809","51.30100920816","5.4938844999233","28.290999850288","44.054486277613","9498.4073362841","1.088780411399","4","2.1569333244699","Normal"
"980","4900","0.93926083857645","64.494286226015","5.4391433945405","17.404626352824","63.266014701988","6242.6190895489","0.57921584237304","2","3.417950227064","Normal"
"981","4905","3.1322231395821","57.874352521318","5.7501482518674","19.548319683489","69.793915988338","8892.5420363033","0.71548363729339","5","6.7183516894935","Warning"
"982","4910","4.8244642373234","62.303787783442","5.5783335619641","21.573516207511","65.659248556005","7200.6089295665","0.63470938759667","5","4.7391787986306","Warning"
"983","4915","4.3866045646511","65.650803859057","5.5182796796079","18.67675457379","65.475983806583","9235.9361298826","0.54833411388211","1","7.7800327808736","Warning"
"984","4920","3.910607980129","52.986937545655","4.7537130721811","20.438577297359","41.451262460504","7204.8657699412","1.0677248773549","5","7.2489797361099","Warning"
"985","4925","1.8441015609794","55.664078101409","4.8974149140313","17.88162286522","54.215329082181","9959.0243795347","1.137579394572","2","8.944752612131","Normal"
"986","4930","1.6078144055876","57.052686372782","4.7460233580032","21.814851813752","76.069860354577","1217.4367576458","0.87242167152611","4","7.1665951788428","Normal"
"987","4935","1.9296871293489","54.70182577656","5.8776940664596","28.123005870688","43.236343692805","3045.0932403933","0.59277570016326","4","1.0927080548824","Normal"
"988","4940","1.1840243925388","69.959595686365","4.2483245050108","26.607880771645","42.365786057095","2110.8225152237","1.0162138801278","4","2.0147907899527","Warning"
"989","4945","1.0894625184613","67.465851525229","4.2677779968571","19.299666170616","61.092987943978","7309.5523989721","0.69107025170955","1","9.0497910253649","Warning"
"990","4950","1.126656519605","66.341722500744","4.042432856118","22.379295809217","73.632605236922","1692.0621558628","0.56061964316138","2","7.4787866874331","Warning"
"991","4955","2.172301512136","59.077815432633","4.6965923804152","26.317233221553","54.101869619398","370.98218903584","1.1663748385441","2","8.3900354377976","Normal"
"992","4960","4.9901025198098","56.34135445266","4.8748325424688","25.056665879856","68.439663024517","5546.4149109595","0.90119453944989","2","6.5291914141833","Warning"
"993","4965","3.376382327824","65.149162508162","4.4313784282404","25.961815071163","61.152337467086","7073.7194830623","0.7689000065745","2","4.7834464448151","Warning"
"994","4970","3.921943371298","68.528557221194","5.8534358425746","18.966167240794","79.569622436257","1613.9065635503","0.62199949123884","1","9.2276769304118","Warning"
"995","4975","0.50816578694248","60.983489648144","4.6806496143299","24.441489055781","77.188992863809","178.15602364368","0.54271550179025","5","7.7524051869907","Normal"
"996","4980","4.1925088958603","59.728056827159","4.6887879075173","27.371222750176","69.716930397686","7219.1059175162","1.1156084896292","3","9.3471555183664","Warning"
"997","4985","4.2208007334943","50.794521108653","4.4454322196732","23.859351017583","74.477910876521","1210.9921779371","0.72687799819551","1","5.8364646050776","Warning"
"998","4990","4.4021908430772","68.771016725257","4.8899920407926","25.538117240408","43.398142887555","9523.8637952755","1.0673520380811","1","5.5210108211449","Warning"
"999","4995","4.9266180840976","61.359157913141","4.6100915208661","20.692822669466","54.83047942123","3937.0065299537","1.0455392390747","3","2.6367781686394","Warning"
